"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kennabbby: I peaked in kindergarten",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499130970112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fallon__fallon",65,TRUE,FALSE,NA,NA
"RT @Laurynbaldwin09: My cousin and his wife died in April due to climate change. They fell through sea ice, that wasn’t supposed to melt fo…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499126566912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alondraxxo_",6296,TRUE,FALSE,NA,NA
"@Mschwartzonline Hello!!!!",FALSE,0,"Mschwartzonline",2019-10-08 03:46:19,FALSE,"1169375800539471872","1181415499114192896","2782200880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Regissi20221297",0,FALSE,FALSE,NA,NA
"RT @blacksheep_lsu: Rt this if you’ve ever been personally victimized by riverside towing",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499105742848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayy_mariana16",74,TRUE,FALSE,NA,NA
"RT @whaifu: y’all like to fuck with younger girls because females your age see the loser in you",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499101425665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonelyIies",20388,TRUE,FALSE,NA,NA
"RT @PaulEDawson: No matter how uncomfortable and unprofitable that may be.

We must change almost everything in our current societies.

The…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499097202688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdriCasanovas",70,TRUE,FALSE,NA,NA
"@Sugen_Dran Not happening <U+0001F62D>",FALSE,0,"Sugen_Dran",2019-10-08 03:46:19,FALSE,"1181402932006146048","1181415499097198594","592595916","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parvksandhu",0,FALSE,FALSE,NA,NA
"17% done with Dark Water, by Robert Bryndza https://t.co/M97gASKEIZ",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499093159936",NA,"<a href=""http://www.goodreads.com"" rel=""nofollow"">Goodreads</a>","Outlawpoet1970",0,FALSE,FALSE,NA,NA
"RT @thisisridz: .@ATEEZofficial really said Welcome to The Black Parade <U+0001F5A4> https://t.co/akyOd7Kj2R",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499093041152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalalisalma",112,TRUE,FALSE,NA,NA
"RT @abbyravelo1: 2wish + honeymoon =

Credits to the owner

#<U+0E1E><U+0E23><U+0E38><U+0E48><U+0E07><U+0E19><U+0E35><U+0E49><U+0E27><U+0E31><U+0E19><U+0E2E><U+0E31><U+0E19><U+0E19><U+0E35><U+0E21><U+0E39><U+0E19><U+0E19><U+0E30><U+0E23><U+0E39><U+0E49><U+0E22><U+0E31><U+0E07> https://t.co/D1rFzPIJ3R",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499088850944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaonnn3",41,TRUE,FALSE,NA,NA
"@karimeetsevil I'm not going to sit here and call them cute",FALSE,0,"karimeetsevil",2019-10-08 03:46:19,FALSE,"1181415047203053568","1181415499080462337","1171525678895747074","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","decIankang",0,FALSE,FALSE,NA,NA
"And?! They voted for the toxic orange ass called @realDonaldTrump knowing what he was. No sympathy. #Farmers need t… https://t.co/IZ0i34Q0ca",FALSE,0,NA,2019-10-08 03:46:19,TRUE,NA,"1181415499076292608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","just_run08",0,FALSE,FALSE,NA,NA
"RT @ShenRachael: @BTS_twt ARMY, let's focus on @BTS_twt. It's normal to feel insecure b/c of the corrupt ways of others. We would be heartl…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499076263936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zurriey123",75,TRUE,FALSE,NA,NA
"i dont really get this but do me do me https://t.co/KQpSk4pwNf",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499072184321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onycx",0,FALSE,FALSE,NA,NA
"RT @ConservaMomUSA: Real #feminism supports a woman’s CHOICE to pause her career trajectory in order to stay home &amp; raise her children. Fak…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499067994119",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeppermintPatr1",571,TRUE,FALSE,NA,NA
"You get some trauma, you get some trauma, you get some trauma https://t.co/RxF4KwxGm7 https://t.co/Iawzs0IrtV",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499059605504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","screwyoumegn",0,FALSE,FALSE,NA,NA
"Success from RyoK82 posted in Shoepreme https://t.co/mP6EqlLfQQ",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499051229184",NA,"<a href=""https://www.fridaybot.io"" rel=""nofollow"">FridayBotIO</a>","ShoepremeCookin",0,FALSE,FALSE,NA,NA
"RT @avndec31: Nellore day3 share 24+
Day4 share 24+
Day6 share 21+
Raghublr gari nos 21,21,19 
ABOku lo raghublr nos vestannadu nice <U+0001F44C>",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499051208704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janasainik16",1,TRUE,FALSE,NA,NA
"@SyIvanSeclusion should be a right",FALSE,0,"SyIvanSeclusion",2019-10-08 03:46:19,FALSE,"1181412721381822464","1181415499051126784","1098395908620931075","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uguufo",0,FALSE,FALSE,NA,NA
"RT @joejonas: Congrats brother! Can’t wait to see you kill it on Season 18 of @nbcthevoice!! #NickJonasJoinsTheVoice @nickjonas https://t.c…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499047022598",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJ_HxC_XD",547,TRUE,FALSE,NA,NA
"@DiscountJoestar Same",FALSE,0,"DiscountJoestar",2019-10-08 03:46:19,FALSE,"1181415407330177024","1181415499042885633","1135323217000902668","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucifersabyss",0,FALSE,FALSE,NA,NA
"RT @darrkskinrj: Single food be $7.92 

Relationship food be $93.73",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499042672642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danishruzaini",14549,TRUE,FALSE,NA,NA
"@ZosoGuitarist Alright just making sure.",FALSE,1,"ZosoGuitarist",2019-10-08 03:46:19,FALSE,"1181415364846145537","1181415499038695425","1175533070700699648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rexharism",0,FALSE,FALSE,NA,NA
"When I know he's toxic but I proceed https://t.co/brrewEl7zk",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499038478336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnnyoo",0,FALSE,FALSE,NA,NA
"Remorseful??? Na he can stay in jail. https://t.co/KRiBnQyTyv",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499034451973",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamnnCinthya",0,FALSE,FALSE,NA,NA
"RT @chartdata: Billboard Hot 100: #81(new) Chicken Noodle Soup, J-Hope of @BTS_twt &amp; @iambeckyg.",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499030126597",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","euphorimin",14231,TRUE,FALSE,NA,NA
"RT @Xandier59: <U+0001F4E2> Uzi
My brain dead today to thonk
#GirlsFrontline https://t.co/IoxHr3T7ON",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499030126593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DongDiddleDop",184,TRUE,FALSE,NA,NA
"Tapes or singles ? https://t.co/mix3LSXp38",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499009286144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","17LorGreg",0,FALSE,FALSE,NA,NA
"RT @Troniiq_Sithole: I’m in tears right now. that’s a true father <U+0001F62D><U+2764><U+FE0F> https://t.co/6MGT2aJqLH",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499005153280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMenelas_",15380,TRUE,FALSE,NA,NA
"My grandmas health is declining too fast, i need more time, i cant lose her i cant i just cant",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499004928002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vgbz0703",0,FALSE,FALSE,NA,NA
"RT @ImTheeBroc: Deleting your whole paragraph to text back “okay” = GROWTH",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415499000885254",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilee_simpson4",35140,TRUE,FALSE,NA,NA
"RT @oxminaox: His dad was wrongly convicted for a crime he didn’t commit &amp; served 9 years of a life sentence before he was proven innocent.…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498996764672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urimora_",1201,TRUE,FALSE,NA,NA
"Pls help",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498996686849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuuuwo",0,FALSE,FALSE,NA,NA
"RT @ESPNNBA: Marcus Morris got ejected in the Knicks' first preseason game. https://t.co/7XAi1Lcoj7",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498992508929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkmuganza",2070,TRUE,FALSE,NA,NA
"RT @PhilSanchez2020: Does 60 minutes have a left leaning bias? Please retweet fo a larger sample",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498992345088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TammyTinkerbell",96,TRUE,FALSE,NA,NA
"RT @chrylmlssa: Im gonna miss #PT32019 when pt3 is over cs its fun to baca batch 04 bincang pasal kebodohan soalan <U+0001F602><U+270A><U+0001F3FB>",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498992324608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aeshi221",2,TRUE,FALSE,NA,NA
"vou dormir ND com nd",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498984181767",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fds_Brunaa",0,FALSE,FALSE,NA,NA
"RT @zhesheche: bumbaclaat is NOT the next sco pa ya mamas!!!! https://t.co/54BxOkcXBd",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498984165378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luhmorgs",323,TRUE,FALSE,NA,NA
"Dog rescuers hounded by scammers https://t.co/Ck8PG3RA1K via @YouTube",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498979909632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaffreyEj",0,FALSE,FALSE,NA,NA
"RT @PEACHYBLACKG0RL: sooooooo fuckin glad people are starting to feel uneasy abt seeing money that can be used to save the world being flau…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498967404544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coochitius",449,TRUE,FALSE,NA,NA
"RT @TayHoBae: FIRST KOREAN SOLOIST TO CHART ON HOT 100 IN SEVEN YEARS JUNG HOSEOK #CNSonHot100 https://t.co/rLPqH0mg6G",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498963136518",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yoongiranita",868,TRUE,FALSE,NA,NA
"RT @flow_witMe: Man sacrificed his life fkn w/ tht witness stand &amp; Bothem family was all in the courtroom suckin Guyger’s dick. I hate this…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498954747909",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alleyesonflorr",5020,TRUE,FALSE,NA,NA
"Mc for 2 days due to minor surgery for wisdom tooth extraction. Thats d only good side of it. The rest are all abt… https://t.co/tCrBSxIbWm",FALSE,0,NA,2019-10-08 03:46:19,TRUE,NA,"1181415498954637312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamfikasyaf",0,FALSE,FALSE,NA,NA
"RT @tyleroakley: therapist: how are things with friends?
my inner saboteur: https://t.co/eFfM5HPzXB",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498950615041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike_bo_bike",435,TRUE,FALSE,NA,NA
"@jasongahn1 @Jim_Jordan Need to impeach a Trump immediately! Use the 99th amendment https://t.co/BQAl0y5BQb",FALSE,0,"jasongahn1",2019-10-08 03:46:19,FALSE,"1181356225306324992","1181415498950610945","806747552464785408","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cfrobw",0,FALSE,FALSE,NA,NA
"RT @BookViral: Why authors writing about Halloween should never underestimate how they influence their readers #childrensbooks  #writingadv…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498946420736",NA,"<a href=""http://www.aol.com"" rel=""nofollow"">Bangarang Books</a>","BangarangBooks",1,TRUE,FALSE,NA,NA
"Did You Ever Get To Enjoy Maziwa Ya Nyayo??

#JeffAndHamoOnHot With @KoinangeJeff @HamoProf @VDJClyde @teddyeugene https://t.co/dd56URhQBl",FALSE,1,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498946404352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hot_96Kenya",0,FALSE,FALSE,NA,NA
"RT @DavidJHarrisJr: It's time to investigate the Bidens!! Do you agree? <U+0001F448> https://t.co/S38uDqbclI",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498946355200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AbeA04489381",350,TRUE,FALSE,NA,NA
"Feeling lost, don't know what to do",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498942226435",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monika_xiv",0,FALSE,FALSE,NA,NA
"RT @evilbart24: If you were alive when Rihanna used to sing, you're old now https://t.co/VKW3MN1woC",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498942074880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rempcee",87182,TRUE,FALSE,NA,NA
"RT @taehunnies: ""[Chicken Noodle] Soup"" debuts with 9.7 million U.S. streams and 11,000 downloads sold in the week ending Oct. 4, according…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498938044417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","craziiiijay",1170,TRUE,FALSE,NA,NA
"RT @sigvn: mood https://t.co/nEly7sEqa9",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498937982976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markturie",1,TRUE,FALSE,NA,NA
"@68mtyOmar @Parodiawillie Mande ?",FALSE,0,"68mtyOmar",2019-10-08 03:46:19,FALSE,"1181410723894894593","1181415498937966595","2377381688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ESabalito",0,FALSE,FALSE,NA,NA
"RT @Spearrz: my gf: i cant deal with you. gn

me: gn

my gf: https://t.co/UmibGDPxEB",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498933833731",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","honeyyroseeee",6162,TRUE,FALSE,NA,NA
"RT @PunkEdits_For_U: Derek Luh (Requested) https://t.co/jahVs3UYPf",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498929643521",NA,"<a href=""http://example.com"" rel=""nofollow"">C7Tweet</a>","DerekLuhFan",1,TRUE,FALSE,NA,NA
"@realDonaldTrump God bless you Mr. @realDonaldTrump <U+0001F44D><U+0001F1FA><U+0001F1F8> #Trump2020",FALSE,0,"realDonaldTrump",2019-10-08 03:46:19,FALSE,"1181326889480282112","1181415498929582081","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaac75",0,FALSE,FALSE,NA,NA
"1st of thats my wife ,
2nd- she’s not ur type 
3rd- Do this again and I’ll shoot u https://t.co/VSp5WNWG3n",FALSE,1,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498929471488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stopmehoe",0,FALSE,FALSE,NA,NA
"RT @antisociallyte: As a black person, if you have a preference based on skin color or hair texture at all, I don't want you. You either in…",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498921250816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lexiiieee_",4566,TRUE,FALSE,NA,NA
"Anxiety is no joke..especially separation anxiety. Does anyone know how to control it? I don’t want to feel like this anymore.",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498921082880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alyssamontana28",0,FALSE,FALSE,NA,NA
"RT @eghossa: when i wake up for class and hear rain falling https://t.co/X3Gx36IFuY",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498921078784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaimMalique",17059,TRUE,FALSE,NA,NA
"a big mood<U+0001F629> https://t.co/goRs4YCyM6",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498916847616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmiiws",0,FALSE,FALSE,NA,NA
"Make me the bad guy chun Li",FALSE,0,"estradiolangel",2019-10-08 03:46:19,FALSE,"1181412624384135168","1181415498900107265","3363090129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estradiolangel",0,FALSE,FALSE,NA,NA
"RT @vl_nene: So you really fucked this hoe and took her out to eat ? 
Niggas : I didn’t even take her out to eat",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498896084992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsjamiah_",3199,TRUE,FALSE,NA,NA
"yall suck and ur wings trash https://t.co/tGjWOAWviI",FALSE,0,NA,2019-10-08 03:46:19,FALSE,NA,"1181415498895904769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtjfwt",0,FALSE,FALSE,NA,NA
"@carldvnvers literally had the same teen beach movie cake two years in a row",FALSE,0,"carldvnvers",2019-10-08 03:46:19,FALSE,"1180804102818877440","1181415498891829250","1160898042167472128","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taliavids",0,FALSE,FALSE,NA,NA
